"REFERENCE_FILE","DOFLOW_FILE","MODE","ALLOWLIST","REASON","REFERENCE_SHA256","DOFLOW_SHA256","JSX_PARITY","CLASS_PARITY"
"src/features/identity/presence-indicator.tsx","apps/frontend/src/features/identity/presence-indicator.tsx","VERBATIM","","SHA-256 identical","06fc821a2c52751125588cf1f062aa618873718d96b3f51d0b8762f8c38bc9e8","06fc821a2c52751125588cf1f062aa618873718d96b3f51d0b8762f8c38bc9e8","N/A","N/A"
"src/features/identity/presence-user-option.tsx","apps/frontend/src/features/identity/presence-user-option.tsx","VERBATIM","","SHA-256 identical","209fae99083d8c3827f009e8214d43e06807c43e402564b0a6d437938c1b8cd2","209fae99083d8c3827f009e8214d43e06807c43e402564b0a6d437938c1b8cd2","N/A","N/A"
"src/features/identity/presence.ts","apps/frontend/src/features/identity/presence.ts","VERBATIM","","SHA-256 identical","28cd982078ef84ef48dda03b691bf16a50c37fd9c971a7422b76b33cd34a1a8f","28cd982078ef84ef48dda03b691bf16a50c37fd9c971a7422b76b33cd34a1a8f","N/A","N/A"
"src/features/identity/reset-password-page.tsx","apps/frontend/src/features/identity/reset-password-page.tsx","EXCLUDED","A","D3CC801 AUTHORITY: pre-auth component excluded","3a20dc1f0ef706e0cbd83eca5dd9680a7a02b57f7e8436f5c564cd8012600d5c","","N/A","N/A"
"src/features/identity/team-presence-panel.tsx","apps/frontend/src/features/identity/team-presence-panel.tsx","VISUAL_VERBATIM_DATA_ADAPTER","E,F,H","Doflow identity, permission, session, presence, and real-user authority","bc0b0b93188a2d1bc3075bc0c393e60342b82453913c74e3aec3172f52f0a0f6","1eec9d55a63f9a67b040a6a097954bba0075b2a1a4280eacc899d731c7959ffa","PASS","PASS"
"src/features/identity/use-authorized-commercial.ts","apps/frontend/src/features/identity/use-authorized-commercial.ts","VISUAL_VERBATIM_DATA_ADAPTER","E,F,H","Doflow identity, permission, session, presence, and real-user authority","f817b5b642bbdfda8ef19d6d99b7442c8f2d81d56de61d5a9e1953cf5fb25333","b27d67280ad052b41498440e545cfa923c1ae05495c7c2d1cd5c746ba416198d","N/A","N/A"
"src/features/inbox/customer-inbox-page.tsx","apps/frontend/src/features/inbox/customer-inbox-page.tsx","VISUAL_VERBATIM_DATA_ADAPTER","E,F,H","Reference contract backed by available Doflow APIs; unsupported mutations are explicitly blocked","4eddcffd90e9f3a180ff40ce9b19a4bc5f61d48e8e75ffbb2c508e12b11fb3d3","a3f36d8bccf986ce0a3843302ab44722c0fb3be35b75882821f5a488290f4b21","DIFF","DIFF"
"src/features/inbox/customer-inbox-provider.tsx","apps/frontend/src/features/inbox/customer-inbox-provider.tsx","VISUAL_VERBATIM_DATA_ADAPTER","E,F,H","Provider implementation mapped to authenticated Doflow APIs and real tenant data","7a8a6e8132193496d13f2ec5a7a33e374a8ae732602f5e60623159d41fd5e4a5","7ec6d7bf00db7fe5aa3717b7513b8d34ea3c2bfe084434c8584d5dbd674672cd","PASS","PASS"
"src/features/inbox/customer-inbox.ts","apps/frontend/src/features/inbox/customer-inbox.ts","VISUAL_VERBATIM_DATA_ADAPTER","E,F,H","Reference contract backed by available Doflow APIs; unsupported mutations are explicitly blocked","d92b4229817bc4372e6eb7d79fe3006f136225b73fe4f31fca79eb2c331e15c0","2cd5127b0aaa9d51c90f966e6f34a81046e404b68a5c5b8a55282a640e98fe3b","N/A","N/A"
"src/hooks/use-mobile.ts","apps/frontend/src/hooks/use-mobile.ts","VERBATIM","","SHA-256 identical","eb94d0f8f4c4f834a421dea140b1b7ee0a676c07b3281513e45b474b29065ffd","eb94d0f8f4c4f834a421dea140b1b7ee0a676c07b3281513e45b474b29065ffd","N/A","N/A"
"src/lib/app-releases-server.ts","apps/frontend/src/lib/app-releases-server.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","989bc34525604e74a8572c4bcf6b44ac6d0879ec42d94311b0ca38f6d7d3fffa","","N/A","N/A"
"src/lib/app-version.ts","apps/frontend/src/lib/app-version.ts","VERBATIM","","SHA-256 identical","037867cb033547fff9f2d540dc7998a53836ada4604aee0a8dacfeeb819d157f","037867cb033547fff9f2d540dc7998a53836ada4604aee0a8dacfeeb819d157f","N/A","N/A"
"src/lib/auth-server.ts","apps/frontend/src/lib/auth-server.ts","EXCLUDED","A","D3CC801 AUTHORITY: reference session implementation excluded","165ee6e6363f59036d22c8266c213e2d3b6436e54605dd4cb477370e46f091f2","","N/A","N/A"
"src/lib/bonus-repository.ts","apps/frontend/src/lib/bonus-repository.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","16078dccd655575a2f5eb8dc93eec69ddf00ae952ab0026029b0eb49df73e7d7","","N/A","N/A"
"src/lib/calendar-integrations-server.ts","apps/frontend/src/lib/calendar-integrations-server.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","8e0dfe5ec8e184750d29d46ebf2bc0a5cb77317c4236fc6d1f3d028631101d03","","N/A","N/A"
"src/lib/company-intelligence-server.ts","apps/frontend/src/lib/company-intelligence-server.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","04ec2237f6b8a4db8c2b08500e02a4787ecb937565ebfab4d43438fbce538b84","","N/A","N/A"
"src/lib/conversation-repository.ts","apps/frontend/src/lib/conversation-repository.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","5aff2b57e1a8bfacaae7d134829ddc726dbf8d817728082634c7eaa65c078cd7","","N/A","N/A"
"src/lib/customer-inbox-server.ts","apps/frontend/src/lib/customer-inbox-server.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","14f12bcf714b1f144715d2189f0544a7881d5518117c58649fdb1985b4649e34","","N/A","N/A"
"src/lib/date.ts","apps/frontend/src/lib/date.ts","VERBATIM","","SHA-256 identical","87717fa47fb173478c3a7ae6654d37757949ba8f230ed1d9b885676e251445f3","87717fa47fb173478c3a7ae6654d37757949ba8f230ed1d9b885676e251445f3","N/A","N/A"
"src/lib/doflow-notifications.ts","apps/frontend/src/lib/doflow-notifications.ts","VISUAL_VERBATIM_DATA_ADAPTER","E,H","Notification DTO mapping uses the real Doflow API","05568b0a7f18ef6c10317c861bdcf302b1d7e005678cce85f2e651ba0ee94c51","5aa0a8b137f195c9943a25ddd0886534ceeaee13611273cef20c64f9063e1056","N/A","N/A"
"src/lib/flow-preferences-server.ts","apps/frontend/src/lib/flow-preferences-server.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","431407aaa9c7e9ad56c4bb4b6f10ce81d6fec1a91869522f0676427d88bcd96f","","N/A","N/A"
"src/lib/flowboard-server.ts","apps/frontend/src/lib/flowboard-server.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","f029ac13b6410b175fa898a977223aaf6d6b0f917385659dbe829ae58ab3e109","","N/A","N/A"
"src/lib/presence-server.ts","apps/frontend/src/lib/presence-server.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","d7c75289dbbf9d79a6899fcc42a920230452efd094e648f63b8324b4f663850a","","N/A","N/A"
"src/lib/prisma.ts","apps/frontend/src/lib/prisma.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","ec951ccc03e62d303166899b55ba94f4e8cf684d4bff8b10e84855127bfbcdfd","","N/A","N/A"
"src/lib/server-session.ts","apps/frontend/src/lib/server-session.ts","EXCLUDED","A","D3CC801 AUTHORITY: reference session implementation excluded","44a8e8cba9e9b30c389a6059e94dea8402638cc4cc4544022ca62575598da270","","N/A","N/A"
"src/lib/team-chat-server.ts","apps/frontend/src/lib/team-chat-server.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","2105f20099639b76b012b803fc3c789e7772cc98ce868e7246598c511c9c7e61","","N/A","N/A"
"src/lib/team-space-session.ts","apps/frontend/src/lib/team-space-session.ts","EXCLUDED","E","Reference Prisma/server repository excluded; Doflow Nest API remains authoritative","a3f82379abb700c12b518814322bc7d9fdd0e915c9164ff15a162f9a830a2ed4","","N/A","N/A"
"src/lib/utils.ts","apps/frontend/src/lib/utils.ts","VERBATIM","","SHA-256 identical","74a147991a119f1c4cdc25a4d9b22713632fa32eb136e55ab6939b006d71b9d6","74a147991a119f1c4cdc25a4d9b22713632fa32eb136e55ab6939b006d71b9d6","N/A","N/A"
